BUILDING_NAME,ROOM_NUMBER,ROOM_CAPACITY,ACADEMIC_GROUP_CODE,ACADEMIC_ORGANIZATION_CODE,ACADEMIC_CARRIER_CODE,CAMPUS_CODE#$, 2
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,5,ENGR,B-CVEN,GRAD,"CEPS"#$, 7
98e9df6cb82daa8496f978d7b2926054,12d58876d4cd7bbc7db703c5065191c6,30,ENGR,B-CVEN,GRAD,"BLDR"#$, 5
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,30,ENGR,B-CVEN,GRAD,"BLDR"#$, 8
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,25,ENGR,B-CVEN,GRAD,"CEPS"#$, 6
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,ENGR,B-CVEN,GRAD,"BLDR"#$, 2
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,10,ENGR,B-CVEN,GRAD,"CEPS"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ENGR,B-CVEN,GRAD,"BLDR"#$, 10
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,35,ARSC,B-THDN,UGRD,"CEPS"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ARSC,B-THDN,UGRD,"CEPS"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,20,ARSC,B-THDN,UGRD,"CEPS"#$, 6
2774aa5e83301eb647fd023639393fc2,48bdf1ba1d88ee060175737745a78fa2,26,ARSC,B-THDN,UGRD,"BLDR"#$, 8
db45ff18d38db0c1f1b142e6966533e3,20c5a172375d6ad3e0660a9cff3c7ae6,40,ARSC,B-EBIO,UGRD,"BLDR"#$, 10
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,35,ARSC,B-EBIO,UGRD,"CEPS"#$, 8
2b897a91acac44b276f3d614d6461c75,beb0988701c65c3408cda2f9e464135b,38,ARSC,B-EBIO,UGRD,"BLDR"#$, 4
25e478c439e00084111fb7249f734568,60e9b6a9c646447962ebb7e667be34af,18,ARSC,B-EBIO,UGRD,"BLDR"#$, 3
25e478c439e00084111fb7249f734568,93f2b8736b0e7a72c514747b9bbea5db,150,ARSC,B-EBIO,UGRD,"BLDR"#$, 2
25e478c439e00084111fb7249f734568,ff32d9b2045dcf8299fe5d8dda878660,48,ARSC,B-EBIO,UGRD,"BLDR"#$, 8
25e478c439e00084111fb7249f734568,90878d419b38c397979b6cd61df90e4d,28,ARSC,B-EBIO,UGRD,"BLDR"#$, 8
25e478c439e00084111fb7249f734568,a6dd508589ba92408cfaa553eb51cf00,28,ARSC,B-EBIO,UGRD,"BLDR"#$, 6
25e478c439e00084111fb7249f734568,78e890430118f24e066bc6e66f7ee2ff,36,ARSC,B-EBIO,UGRD,"BLDR"#$, 1
25e478c439e00084111fb7249f734568,78e890430118f24e066bc6e66f7ee2ff,18,ARSC,B-EBIO,UGRD,"BLDR"#$, 7
25e478c439e00084111fb7249f734568,90878d419b38c397979b6cd61df90e4d,36,ARSC,B-EBIO,UGRD,"BLDR"#$, 8
25e478c439e00084111fb7249f734568,a6dd508589ba92408cfaa553eb51cf00,18,ARSC,B-EBIO,UGRD,"BLDR"#$, 1
3c28af74ad7ad27d6ce78f738cc0859b,a2fd23f13441c5281fc047fdc88e7042,32,ARSC,B-EBIO,UGRD,"BLDR"#$, 1
25e478c439e00084111fb7249f734568,cbd09df989df650ddcaaf22c09c8f78a,16,ARSC,B-EBIO,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARSC,B-EBIO,UGRD,"BLDR"#$, 6
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,17,ARSC,B-EBIO,UGRD,"CEPS"#$, 2
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,18,ARSC,B-EBIO,UGRD,"BLDR"#$, 7
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ARSC,B-EBIO,UGRD,"BLDR"#$, 7
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-EBIO,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,ARSC,B-EBIO,GRAD,"BLDR"#$, 4
6e72c0f3d7c256d957b8dba71503c42c,b3856a8525fb5eb79bdcd9c97c0f77e2,60,ENGR,B-ECEN,UGRD,"BLDR"#$, 10
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,60,ENGR,B-ECEN,UGRD,"BLDR"#$, 4
6e72c0f3d7c256d957b8dba71503c42c,b3856a8525fb5eb79bdcd9c97c0f77e2,32,ENGR,B-ECEN,UGRD,"BLDR"#$, 6
6e72c0f3d7c256d957b8dba71503c42c,916354499d18eabaae8a6dd215df4507,32,ENGR,B-ECEN,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,1,ENGR,B-ECEN,UGRD,"CEPS"#$, 5
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,12,ENGR,B-ECEN,GRAD,"BLDR"#$, 3
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,8,ENGR,B-ECEN,GRAD,"CEPS"#$, 7
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,14,ENGR,B-ECEN,GRAD,"BLDR"#$, 4
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,5,ENGR,B-ECEN,GRAD,"BLDR"#$, 7
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,4,ENGR,B-ECEN,GRAD,"CEPS"#$, 9
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,4,ENGR,B-ECEN,GRAD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,ENGR,B-ECEN,GRAD,"BLDR"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,200,ENGR,B-ECEN,GRAD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,500,ENGR,B-ECEN,GRAD,"BLDR"#$, 5
2b897a91acac44b276f3d614d6461c75,dfc0d6d229e27d18c3798860c7946e2e,47,ARSC,B-ECON,UGRD,"BLDR"#$, 6
e885035c5649ec0b0230506a9ee6ab6a,d08b26c55b6e8714e551be329f373c2c,80,ARSC,B-ECON,UGRD,"BLDR"#$, 8
0e96ade5995633e969f8c72313428776,c2ba2705bd00a984b3e72da3815ab060,40,ARSC,B-ECON,UGRD,"BLDR"#$, 6
64e54b596f0792a72939c8690fdce46f,cbf8753b3a54f254275471781f1a6de3,30,ARSC,B-ECON,UGRD,"BLDR"#$, 9
25e478c439e00084111fb7249f734568,2d4ec9b6b69705d36efe6f1fbafbb8e7,80,ARSC,B-ECON,UGRD,"BLDR"#$, 9
ef3f02d36c76920a0e17f84209127a1d,d5dbcacb7c508472426b117d399d62c8,40,ARSC,B-ECON,UGRD,"BLDR"#$, 5
2b897a91acac44b276f3d614d6461c75,8080a4cfa5b01055b23500247d5bf535,47,ARSC,B-ECON,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,0bcf045eccadd2eea9dccf9118640b37,47,ARSC,B-ECON,UGRD,"BLDR"#$, 10
2b897a91acac44b276f3d614d6461c75,44cb29a313d67fadb3caec4216ff94a0,20,ARSC,B-ECON,UGRD,"BLDR"#$, 7
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,30,ARSC,B-ECON,UGRD,"BLDR"#$, 7
db45ff18d38db0c1f1b142e6966533e3,f33dadc22fe3d4b14c6b4dea03bc5e49,47,ARSC,B-ECON,UGRD,"BLDR"#$, 7
25e478c439e00084111fb7249f734568,90878d419b38c397979b6cd61df90e4d,40,ARSC,B-ECON,UGRD,"BLDR"#$, 3
ee15b4985cdf7c138fdc9da5564cd76f,a298c941d8ef7ed99f092520c57145b2,47,ARSC,B-ECON,UGRD,"BLDR"#$, 4
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,15,ARSC,B-ECON,UGRD,"CEPS"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARSC,B-ECON,GRAD,"BLDR"#$, 10
e885035c5649ec0b0230506a9ee6ab6a,36e5ecb5ae565907a52926adffbdd6db,50,EDUC,B-EDUC,UGRD,"BLDR"#$, 4
e885035c5649ec0b0230506a9ee6ab6a,fad287bc8965e2e108b1595d3f3f34e8,32,EDUC,B-EDUC,UGRD,"BLDR"#$, 3
e885035c5649ec0b0230506a9ee6ab6a,5289930b18f43d9df97f8027ed464765,35,EDUC,B-EDUC,UGRD,"BLDR"#$, 6
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,35,EDUC,B-EDUC,UGRD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,25,EDUC,B-EDUC,GRAD,"CEPS"#$, 5
e885035c5649ec0b0230506a9ee6ab6a,36e5ecb5ae565907a52926adffbdd6db,30,EDUC,B-EDUC,GRAD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,18,EDUC,B-EDUC,GRAD,"CEPS"#$, 4
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,30,EDUC,B-EDUC,GRAD,"BLDR"#$, 10
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,1,EDUC,B-EDUC,GRAD,"CEPS"#$, 7
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,EDUC,B-EDUC,GRAD,"CEPS"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,EDUC,B-EDUC,GRAD,"CEPS"#$, 8
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,30,EDUC,B-EDUC,GRAD,"BLDR"#$, 3
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,25,EDUC,B-EDUC,GRAD,"BLDR"#$, 1
e885035c5649ec0b0230506a9ee6ab6a,afca2cc3271756137fe032311801dcf9,34,EDUC,B-EDUC,GRAD,"BLDR"#$, 2
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,30,EDUC,B-EDUC,GRAD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,50,EDUC,B-EDUC,GRAD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,EDUC,B-EDUC,GRAD,"BLDR"#$, 5
96177109ecac821385682fe5f4f1d61d,ae6ec43ca311c94906f03228dea4c93c,30,ENGR,B-EMEN,UGRD,"BLDR"#$, 6
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,10,ENGR,B-EMEN,UGRD,"BLDR"#$, 5
96177109ecac821385682fe5f4f1d61d,ae6ec43ca311c94906f03228dea4c93c,40,ENGR,B-EMEN,UGRD,"BLDR"#$, 7
98e9df6cb82daa8496f978d7b2926054,12d58876d4cd7bbc7db703c5065191c6,40,ENGR,B-EMEN,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,ENGR,B-EMEN,UGRD,"BLDR"#$, 9
71189effb81ef7dfe88c60a711c9e6ad,2ffa8d1fed94909081c9233eb22b387e,30,ENGR,B-EMEN,GRAD,"BLDR"#$, 6
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,10,ENGR,B-EMEN,GRAD,"BLDR"#$, 3
65eb1e07fd913f23f21d0d593d535802,2ce048fc1e50ea9922ca9bb0d5938eeb,10,ENGR,B-EMEN,GRAD,"CEPS"#$, 4
9b76501e540d93c0f92e5bcb695611e8,b7ed156daa4341676a30202bf2e2dbef,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,25,ARSC,B-ENGL,UGRD,"CEPS"#$, 7
db45ff18d38db0c1f1b142e6966533e3,40c9f9010e751a9ab552ac82e27ebd2d,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,35,ARSC,B-ENGL,UGRD,"CEPS"#$, 7
e885035c5649ec0b0230506a9ee6ab6a,c393480934b82ee2dd0f4e8ac5c4438c,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,35,ARSC,B-ENGL,UGRD,"BLDR"#$, 6
406fdd6674e94cd35a7bc81c96575136,a5727830e8b266f0b15676967b61a537,30,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
3c28af74ad7ad27d6ce78f738cc0859b,f29b7c62e75b1217edd1a74d8808eb16,30,ARSC,B-ENGL,UGRD,"BLDR"#$, 1
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
e885035c5649ec0b0230506a9ee6ab6a,1186da6427313acbb78b6bfb041c1253,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,32254e9dd7690ac24ba8809fc4734466,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,25,ARSC,B-ENGL,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,65ad8151cbf50b0a454a9e53ff9148f6,20,ARSC,B-ENGL,UGRD,"BLDR"#$, 10
9b76501e540d93c0f92e5bcb695611e8,a62f07d3e8ec0a54af7616a63f9ea70c,18,ARSC,B-ENGL,UGRD,"BLDR"#$, 5
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,20,ARSC,B-ENGL,UGRD,"CEPS"#$, 2
fb1eb4768eadc54039346b0927e3c95b,74406df74a28f038a716d9cd9d236611,12,ARSC,B-ENGL,GRAD,"BLDR"#$, 7
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-ENGL,GRAD,"BLDR"#$, 9
dbd5bd1d070e38f99e7fa880cfc656dc,d52fbf3f9b993fcecae2815a2f36bc4f,30,ARPL,B-ENVD,UGRD,"BLDR"#$, 5
dbd5bd1d070e38f99e7fa880cfc656dc,d52fbf3f9b993fcecae2815a2f36bc4f,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
dbd5bd1d070e38f99e7fa880cfc656dc,678e91925060ceea136182ba222764be,30,ARPL,B-ENVD,UGRD,"BLDR"#$, 4
dbd5bd1d070e38f99e7fa880cfc656dc,678e91925060ceea136182ba222764be,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 6
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 8
1ac4f0bf4f53479f824510cdac4e0a24,41d5a2256d4b038265ab80f5c1a1a4b9,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 2
dbd5bd1d070e38f99e7fa880cfc656dc,e82abc5cd5fff4c76cb1022c4051c4a0,15,ARPL,B-ENVD,UGRD,"BLDR"#$, 9
dbd5bd1d070e38f99e7fa880cfc656dc,12e2d901306753cb8059075c32a88fa1,20,ARPL,B-ENVD,UGRD,"BLDR"#$, 2
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,ARPL,B-ENVD,UGRD,"BLDR"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARPL,B-ENVD,UGRD,"CEPS"#$, 1
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,30,ARSC,B-ENVS,UGRD,"BLDR"#$, 5
96177109ecac821385682fe5f4f1d61d,20ef03ee9aa29d46c805d318c8fad9ee,48,ARSC,B-ENVS,UGRD,"BLDR"#$, 5
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 2
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARSC,B-ENVS,UGRD,"CEPS"#$, 5
96177109ecac821385682fe5f4f1d61d,20ef03ee9aa29d46c805d318c8fad9ee,25,ARSC,B-ENVS,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARSC,B-ENVS,GRAD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ARSC,B-ENVS,GRAD,"BLDR"#$, 4
af517546ad5e7f489cefa84ee2e43e0d,39db53e2a487c4953992b5b28fbf0fe1,35,BUSN,B-ESBM,UGRD,"BLDR"#$, 4
db45ff18d38db0c1f1b142e6966533e3,69b97f4bf628cfccfd5d85902bc057d7,26,ARSC,B-ETHN,UGRD,"BLDR"#$, 9
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,75,ARSC,B-ETHN,UGRD,"BLDR"#$, 7
db45ff18d38db0c1f1b142e6966533e3,1917e271d80321524e5135c50785818b,30,ARSC,B-ETHN,UGRD,"BLDR"#$, 9
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ENGR,B-EVEN,GRAD,"BLDR"#$, 1
ef3f02d36c76920a0e17f84209127a1d,b35c097845f80f51705b5ac08e09f008,30,ARSC,B-FILM,UGRD,"CEPS"#$, 4
406fdd6674e94cd35a7bc81c96575136,d75e9cbebaf0a0c019e942accf80849a,24,ARSC,B-FILM,UGRD,"BLDR"#$, 5
406fdd6674e94cd35a7bc81c96575136,d75e9cbebaf0a0c019e942accf80849a,35,ARSC,B-FILM,UGRD,"BLDR"#$, 1
406fdd6674e94cd35a7bc81c96575136,a594d5e9e7640fff198491046dea1ca1,65,ARSC,B-FILM,UGRD,"BLDR"#$, 10
406fdd6674e94cd35a7bc81c96575136,a594d5e9e7640fff198491046dea1ca1,35,ARSC,B-FILM,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,ARSC,B-FILM,UGRD,"BLDR"#$, 6
af517546ad5e7f489cefa84ee2e43e0d,2b20170ed9bf0b6731dffdd7ba24ac55,60,BUSN,B-FNCE,UGRD,"BLDR"#$, 3
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,50,BUSN,B-FNCE,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,30,BUSN,B-FNCE,UGRD,"BLDR"#$, 5
af517546ad5e7f489cefa84ee2e43e0d,72432eeaa7ade06d843f9f13fdf5c5ea,42,BUSN,B-FNCE,UGRD,"BLDR"#$, 6
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,15,ARSC,B-FRIT,UGRD,"BLDR"#$, 10
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,16,ARSC,B-FRIT,UGRD,"BLDR"#$, 9
9b76501e540d93c0f92e5bcb695611e8,1abde49a27e267da7fb732f03989824b,16,ARSC,B-FRIT,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-FRIT,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-FRIT,GRAD,"BLDR"#$, 7
153d8a58725c1c6198ea3b1a6dd76d48,be80b503c822ed2b58cc38c2480d3fde,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 10
fb1eb4768eadc54039346b0927e3c95b,9721aa6c45b9991d1e6b029e03fbe420,15,ARSC,B-GEOG,UGRD,"BLDR"#$, 9
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,35,ARSC,B-GEOG,UGRD,"CEPS"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,018f51e056ef2e9bb5cf1ab974a58ffc,49,ARSC,B-GEOG,UGRD,"BLDR"#$, 3
6e39515d4c535859835ca3848661311c,e13a43eb28b539960c90cbf2400173ac,27,ARSC,B-GEOG,UGRD,"BLDR"#$, 7
153d8a58725c1c6198ea3b1a6dd76d48,beb0988701c65c3408cda2f9e464135b,36,ARSC,B-GEOG,UGRD,"BLDR"#$, 3
153d8a58725c1c6198ea3b1a6dd76d48,9f9f873b805537faac045f1d14e4acd5,49,ARSC,B-GEOG,UGRD,"BLDR"#$, 9
9b76501e540d93c0f92e5bcb695611e8,07698f53c8e24eaa83296073c8873ce7,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 10
153d8a58725c1c6198ea3b1a6dd76d48,6506aeed95d623fd479288bd8dd2b75e,25,ARSC,B-GEOG,UGRD,"BLDR"#$, 5
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,14,ARSC,B-GEOG,UGRD,"CEPS"#$, 6
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-GEOG,GRAD,"BLDR"#$, 10
df088f528be1e00b78e132ae2da0283a,55667f818c0eff1743acd115e9bf93fa,75,ARSC,B-GEOL,UGRD,"BLDR"#$, 5
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,25,ARSC,B-GEOL,UGRD,"CEPS"#$, 5
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,20,ARSC,B-GEOL,UGRD,"BLDR"#$, 9
df088f528be1e00b78e132ae2da0283a,ab432a82c7736817b54a4214206591b8,20,ARSC,B-GEOL,UGRD,"BLDR"#$, 3
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARSC,B-GEOL,UGRD,"BLDR"#$, 4
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,15,ARSC,B-GEOL,UGRD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,ARSC,B-GEOL,UGRD,"BLDR"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,100,ARSC,B-GEOL,GRAD,"BLDR"#$, 6
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,12,ARSC,B-CLAS,UGRD,"CEPS"#$, 8
260b2a46de84d39e7931e073f3011bd4,e48aa3850de1382f5ca24affa3832c52,20,ARSC,B-GSLL,UGRD,"BLDR"#$, 7
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,30,ARSC,B-GSLL,UGRD,"BLDR"#$, 2
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,5,ARSC,B-GSLL,GRAD,"BLDR"#$, 1
b01bfeb1388a68372d8db0a97d21c593,f7921495c98e976b5a0e7af657b76fa7,10,EDUC,B-EDUC,GRAD,"CEPS"#$, 8
5a1d0f4af1a6b9decee1c2c785b59bed,9bc223c379de42418f4f57748f6f4091,35,EDUC,B-EDUC,GRAD,"CEPS"#$, 9
db45ff18d38db0c1f1b142e6966533e3,40c9f9010e751a9ab552ac82e27ebd2d,35,EDUC,B-EDUC,GRAD,"CEPS"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,15,EDUC,B-EDUC,GRAD,"CEPS"#$, 10
946e7297f0f40c2135a4ed1ef390eb5b,144b4b68008c4d08c37ec734f1c1f1e7,12,EDUC,B-EDUC,GRAD,"CEPS"#$, 6
6050c8e5f65ad635785d3f72dd095b38,1db34c4642813bf1a8df003754b86579,25,EDUC,B-EDUC,GRAD,"CEPS"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,20,EDUC,B-EDUC,GRAD,"CEPS"#$, 3
6050c8e5f65ad635785d3f72dd095b38,557a8886bfdf17f2330c8ae133a7e02a,35,EDUC,B-EDUC,GRAD,"CEPS"#$, 5
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,75,EDUC,B-EDUC,GRAD,"CEPS"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,22,EDUC,B-EDUC,GRAD,"CEPS"#$, 1
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,22,EDUC,B-EDUC,GRAD,"CEPS"#$, 7
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,20,EDUC,B-EDUC,GRAD,"CEPS"#$, 8
153d8a58725c1c6198ea3b1a6dd76d48,ba658f3113823b2421e9407d040fbfff,30,ARSC,B-ALAC,UGRD,"BLDR"#$, 4
db45ff18d38db0c1f1b142e6966533e3,69b97f4bf628cfccfd5d85902bc057d7,25,ARSC,B-HIST,UGRD,"BLDR"#$, 5
b1377fa978880aeb2265a1d6276b5b67,4316544eb6945ecdf6d18b82df5679b7,35,ARSC,B-HIST,UGRD,"CEPS"#$, 9
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,25,ARSC,B-HIST,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,25,ARSC,B-HIST,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,a62f2f5f0d02b1f57c5a965dba646c2e,25,ARSC,B-HIST,UGRD,"BLDR"#$, 10
db45ff18d38db0c1f1b142e6966533e3,20c5a172375d6ad3e0660a9cff3c7ae6,25,ARSC,B-HIST,UGRD,"BLDR"#$, 4
b1377fa978880aeb2265a1d6276b5b67,3c50ad22260915aad2532c999afa1486,30,ARSC,B-HIST,UGRD,"BLDR"#$, 4
db45ff18d38db0c1f1b142e6966533e3,40c9f9010e751a9ab552ac82e27ebd2d,25,ARSC,B-HIST,UGRD,"BLDR"#$, 4
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-HIST,GRAD,"BLDR"#$, 7
71189effb81ef7dfe88c60a711c9e6ad,f1dfb06c72764da11efa9d9610f29a1c,16,ENGR,B-HUEN,UGRD,"BLDR"#$, 7
71189effb81ef7dfe88c60a711c9e6ad,f1dfb06c72764da11efa9d9610f29a1c,13,ENGR,B-HUEN,UGRD,"BLDR"#$, 8
71189effb81ef7dfe88c60a711c9e6ad,c519d1597722c1cb81c1f2003d62a764,18,ENGR,B-HUEN,UGRD,"BLDR"#$, 9
71189effb81ef7dfe88c60a711c9e6ad,f1dfb06c72764da11efa9d9610f29a1c,18,ENGR,B-HUEN,UGRD,"BLDR"#$, 10
